,Years,Timesteps,Region,Carrier,Value
1880,Y16,9,reg1,Residential_sector_energy,0.0
1881,Y16,10,reg1,Residential_sector_energy,0.0
1882,Y16,11,reg1,Residential_sector_energy,0.0
1883,Y16,12,reg1,Residential_sector_energy,0.0
1884,Y16,13,reg1,Residential_sector_energy,0.0
1885,Y16,14,reg1,Residential_sector_energy,0.0
1886,Y16,15,reg1,Residential_sector_energy,0.0
1887,Y16,16,reg1,Residential_sector_energy,0.0
1888,Y16,17,reg1,Residential_sector_energy,0.0
1889,Y16,18,reg1,Residential_sector_energy,0.0
1890,Y16,19,reg1,Residential_sector_energy,0.0
1891,Y16,20,reg1,Residential_sector_energy,0.0
1892,Y16,21,reg1,Residential_sector_energy,0.0
1893,Y16,22,reg1,Residential_sector_energy,0.0
1894,Y16,23,reg1,Residential_sector_energy,0.0
1895,Y16,24,reg1,Residential_sector_energy,0.0
1896,Y17,1,reg1,Residential_sector_energy,0.0
1897,Y17,2,reg1,Residential_sector_energy,0.0
1898,Y17,3,reg1,Residential_sector_energy,0.0
1899,Y17,4,reg1,Residential_sector_energy,0.0
1900,Y17,5,reg1,Residential_sector_energy,0.0
1901,Y17,6,reg1,Residential_sector_energy,0.0
1902,Y17,7,reg1,Residential_sector_energy,0.0
1903,Y17,8,reg1,Residential_sector_energy,0.0
1904,Y17,9,reg1,Residential_sector_energy,0.0
1905,Y17,10,reg1,Residential_sector_energy,0.0
1906,Y17,11,reg1,Residential_sector_energy,0.0
1907,Y17,12,reg1,Residential_sector_energy,0.0
1908,Y17,13,reg1,Residential_sector_energy,0.0
1909,Y17,14,reg1,Residential_sector_energy,0.0
1910,Y17,15,reg1,Residential_sector_energy,0.0
1911,Y17,16,reg1,Residential_sector_energy,0.0
1912,Y17,17,reg1,Residential_sector_energy,0.0
1913,Y17,18,reg1,Residential_sector_energy,0.0
1914,Y17,19,reg1,Residential_sector_energy,0.0
1915,Y17,20,reg1,Residential_sector_energy,0.0
1916,Y17,21,reg1,Residential_sector_energy,0.0
1917,Y17,22,reg1,Residential_sector_energy,0.0
1918,Y17,23,reg1,Residential_sector_energy,0.0
1919,Y17,24,reg1,Residential_sector_energy,0.0
1920,Y18,1,reg1,Residential_sector_energy,0.0
1921,Y18,2,reg1,Residential_sector_energy,0.0
1922,Y18,3,reg1,Residential_sector_energy,0.0
1923,Y18,4,reg1,Residential_sector_energy,0.0
1924,Y18,5,reg1,Residential_sector_energy,0.0
1925,Y18,6,reg1,Residential_sector_energy,0.0
1926,Y18,7,reg1,Residential_sector_energy,0.0
1927,Y18,8,reg1,Residential_sector_energy,0.0
1928,Y18,9,reg1,Residential_sector_energy,0.0
1929,Y18,10,reg1,Residential_sector_energy,0.0
1930,Y18,11,reg1,Residential_sector_energy,0.0
1931,Y18,12,reg1,Residential_sector_energy,0.0
1932,Y18,13,reg1,Residential_sector_energy,0.0
1933,Y18,14,reg1,Residential_sector_energy,0.0
1934,Y18,15,reg1,Residential_sector_energy,0.0
1935,Y18,16,reg1,Residential_sector_energy,0.0
1936,Y18,17,reg1,Residential_sector_energy,0.0
1937,Y18,18,reg1,Residential_sector_energy,0.0
1938,Y18,19,reg1,Residential_sector_energy,0.0
1939,Y18,20,reg1,Residential_sector_energy,0.0
1940,Y18,21,reg1,Residential_sector_energy,0.0
1941,Y18,22,reg1,Residential_sector_energy,0.0
1942,Y18,23,reg1,Residential_sector_energy,0.0
1943,Y18,24,reg1,Residential_sector_energy,0.0
1944,Y19,1,reg1,Residential_sector_energy,0.0
1945,Y19,2,reg1,Residential_sector_energy,0.0
1946,Y19,3,reg1,Residential_sector_energy,0.0
1947,Y19,4,reg1,Residential_sector_energy,0.0
1948,Y19,5,reg1,Residential_sector_energy,0.0
1949,Y19,6,reg1,Residential_sector_energy,0.0
1950,Y19,7,reg1,Residential_sector_energy,0.0
1951,Y19,8,reg1,Residential_sector_energy,0.0
1952,Y19,9,reg1,Residential_sector_energy,0.0
1953,Y19,10,reg1,Residential_sector_energy,0.0
1954,Y19,11,reg1,Residential_sector_energy,0.0
1955,Y19,12,reg1,Residential_sector_energy,0.0
1956,Y19,13,reg1,Residential_sector_energy,0.0
1957,Y19,14,reg1,Residential_sector_energy,0.0
1958,Y19,15,reg1,Residential_sector_energy,0.0
1959,Y19,16,reg1,Residential_sector_energy,0.0
1960,Y19,17,reg1,Residential_sector_energy,0.0
1961,Y19,18,reg1,Residential_sector_energy,0.0
1962,Y19,19,reg1,Residential_sector_energy,0.0
1963,Y19,20,reg1,Residential_sector_energy,0.0
1964,Y19,21,reg1,Residential_sector_energy,0.0
1965,Y19,22,reg1,Residential_sector_energy,0.0
1966,Y19,23,reg1,Residential_sector_energy,0.0
1967,Y19,24,reg1,Residential_sector_energy,0.0
1968,Y20,1,reg1,Residential_sector_energy,0.0
1969,Y20,2,reg1,Residential_sector_energy,0.0
1970,Y20,3,reg1,Residential_sector_energy,0.0
1971,Y20,4,reg1,Residential_sector_energy,0.0
1972,Y20,5,reg1,Residential_sector_energy,0.0
1973,Y20,6,reg1,Residential_sector_energy,0.0
1974,Y20,7,reg1,Residential_sector_energy,0.0
1975,Y20,8,reg1,Residential_sector_energy,0.0
1976,Y20,9,reg1,Residential_sector_energy,0.0
1977,Y20,10,reg1,Residential_sector_energy,0.0
1978,Y20,11,reg1,Residential_sector_energy,0.0
1979,Y20,12,reg1,Residential_sector_energy,0.0
1980,Y20,13,reg1,Residential_sector_energy,0.0
1981,Y20,14,reg1,Residential_sector_energy,0.0
1982,Y20,15,reg1,Residential_sector_energy,0.0
1983,Y20,16,reg1,Residential_sector_energy,0.0
1984,Y20,17,reg1,Residential_sector_energy,0.0
1985,Y20,18,reg1,Residential_sector_energy,0.0
1986,Y20,19,reg1,Residential_sector_energy,0.0
1987,Y20,20,reg1,Residential_sector_energy,0.0
1988,Y20,21,reg1,Residential_sector_energy,0.0
1989,Y20,22,reg1,Residential_sector_energy,0.0
1990,Y20,23,reg1,Residential_sector_energy,0.0
1991,Y20,24,reg1,Residential_sector_energy,0.0
1992,Y21,1,reg1,Residential_sector_energy,0.0
1993,Y21,2,reg1,Residential_sector_energy,0.0
1994,Y21,3,reg1,Residential_sector_energy,0.0
1995,Y21,4,reg1,Residential_sector_energy,0.0
1996,Y21,5,reg1,Residential_sector_energy,0.0
1997,Y21,6,reg1,Residential_sector_energy,0.0
1998,Y21,7,reg1,Residential_sector_energy,0.0
1999,Y21,8,reg1,Residential_sector_energy,0.0
2000,Y21,9,reg1,Residential_sector_energy,0.0
2001,Y21,10,reg1,Residential_sector_energy,0.0
2002,Y21,11,reg1,Residential_sector_energy,0.0
2003,Y21,12,reg1,Residential_sector_energy,0.0
2004,Y21,13,reg1,Residential_sector_energy,0.0
2005,Y21,14,reg1,Residential_sector_energy,0.0
2006,Y21,15,reg1,Residential_sector_energy,0.0
2007,Y21,16,reg1,Residential_sector_energy,0.0
2008,Y21,17,reg1,Residential_sector_energy,0.0
2009,Y21,18,reg1,Residential_sector_energy,0.0
2010,Y21,19,reg1,Residential_sector_energy,0.0
2011,Y21,20,reg1,Residential_sector_energy,0.0
2012,Y21,21,reg1,Residential_sector_energy,0.0
2013,Y21,22,reg1,Residential_sector_energy,0.0
2014,Y21,23,reg1,Residential_sector_energy,0.0
2015,Y21,24,reg1,Residential_sector_energy,0.0
2016,Y22,1,reg1,Residential_sector_energy,0.0
2017,Y22,2,reg1,Residential_sector_energy,0.0
2018,Y22,3,reg1,Residential_sector_energy,0.0
2019,Y22,4,reg1,Residential_sector_energy,0.0
2020,Y22,5,reg1,Residential_sector_energy,0.0
2021,Y22,6,reg1,Residential_sector_energy,0.0
2022,Y22,7,reg1,Residential_sector_energy,0.0
2023,Y22,8,reg1,Residential_sector_energy,0.0
2024,Y22,9,reg1,Residential_sector_energy,0.0
2025,Y22,10,reg1,Residential_sector_energy,0.0
2026,Y22,11,reg1,Residential_sector_energy,0.0
2027,Y22,12,reg1,Residential_sector_energy,0.0
2028,Y22,13,reg1,Residential_sector_energy,0.0
2029,Y22,14,reg1,Residential_sector_energy,0.0
2030,Y22,15,reg1,Residential_sector_energy,0.0
2031,Y22,16,reg1,Residential_sector_energy,0.0
2032,Y22,17,reg1,Residential_sector_energy,0.0
2033,Y22,18,reg1,Residential_sector_energy,0.0
2034,Y22,19,reg1,Residential_sector_energy,0.0
2035,Y22,20,reg1,Residential_sector_energy,0.0
2036,Y22,21,reg1,Residential_sector_energy,0.0
2037,Y22,22,reg1,Residential_sector_energy,0.0
2038,Y22,23,reg1,Residential_sector_energy,0.0
2039,Y22,24,reg1,Residential_sector_energy,0.0
2040,Y23,1,reg1,Residential_sector_energy,0.0
2041,Y23,2,reg1,Residential_sector_energy,0.0
2042,Y23,3,reg1,Residential_sector_energy,0.0
2043,Y23,4,reg1,Residential_sector_energy,0.0
2044,Y23,5,reg1,Residential_sector_energy,0.0
2045,Y23,6,reg1,Residential_sector_energy,0.0
2046,Y23,7,reg1,Residential_sector_energy,0.0
2047,Y23,8,reg1,Residential_sector_energy,0.0
2048,Y23,9,reg1,Residential_sector_energy,0.0
2049,Y23,10,reg1,Residential_sector_energy,0.0
2050,Y23,11,reg1,Residential_sector_energy,0.0
2051,Y23,12,reg1,Residential_sector_energy,0.0
2052,Y23,13,reg1,Residential_sector_energy,0.0
2053,Y23,14,reg1,Residential_sector_energy,0.0
2054,Y23,15,reg1,Residential_sector_energy,0.0
2055,Y23,16,reg1,Residential_sector_energy,0.0
2056,Y23,17,reg1,Residential_sector_energy,0.0
2057,Y23,18,reg1,Residential_sector_energy,0.0
2058,Y23,19,reg1,Residential_sector_energy,0.0
2059,Y23,20,reg1,Residential_sector_energy,0.0
2060,Y23,21,reg1,Residential_sector_energy,0.0
2061,Y23,22,reg1,Residential_sector_energy,0.0
2062,Y23,23,reg1,Residential_sector_energy,0.0
2063,Y23,24,reg1,Residential_sector_energy,0.0
2064,Y24,1,reg1,Residential_sector_energy,0.0
2065,Y24,2,reg1,Residential_sector_energy,0.0
2066,Y24,3,reg1,Residential_sector_energy,0.0
2067,Y24,4,reg1,Residential_sector_energy,0.0
2068,Y24,5,reg1,Residential_sector_energy,0.0
2069,Y24,6,reg1,Residential_sector_energy,0.0
2070,Y24,7,reg1,Residential_sector_energy,0.0
2071,Y24,8,reg1,Residential_sector_energy,0.0
2072,Y24,9,reg1,Residential_sector_energy,0.0
2073,Y24,10,reg1,Residential_sector_energy,0.0
2074,Y24,11,reg1,Residential_sector_energy,0.0
2075,Y24,12,reg1,Residential_sector_energy,0.0
2076,Y24,13,reg1,Residential_sector_energy,0.0
2077,Y24,14,reg1,Residential_sector_energy,0.0
2078,Y24,15,reg1,Residential_sector_energy,0.0
2079,Y24,16,reg1,Residential_sector_energy,0.0
2080,Y24,17,reg1,Residential_sector_energy,0.0
2081,Y24,18,reg1,Residential_sector_energy,0.0
2082,Y24,19,reg1,Residential_sector_energy,0.0
2083,Y24,20,reg1,Residential_sector_energy,0.0
2084,Y24,21,reg1,Residential_sector_energy,0.0
2085,Y24,22,reg1,Residential_sector_energy,0.0
2086,Y24,23,reg1,Residential_sector_energy,0.0
2087,Y24,24,reg1,Residential_sector_energy,0.0
2088,Y25,1,reg1,Residential_sector_energy,0.0
2089,Y25,2,reg1,Residential_sector_energy,0.0
2090,Y25,3,reg1,Residential_sector_energy,0.0
2091,Y25,4,reg1,Residential_sector_energy,0.0
2092,Y25,5,reg1,Residential_sector_energy,0.0
2093,Y25,6,reg1,Residential_sector_energy,0.0
2094,Y25,7,reg1,Residential_sector_energy,0.0
2095,Y25,8,reg1,Residential_sector_energy,0.0
2096,Y25,9,reg1,Residential_sector_energy,0.0
2097,Y25,10,reg1,Residential_sector_energy,0.0
2098,Y25,11,reg1,Residential_sector_energy,0.0
2099,Y25,12,reg1,Residential_sector_energy,0.0
2100,Y25,13,reg1,Residential_sector_energy,0.0
2101,Y25,14,reg1,Residential_sector_energy,0.0
2102,Y25,15,reg1,Residential_sector_energy,0.0
2103,Y25,16,reg1,Residential_sector_energy,0.0
2104,Y25,17,reg1,Residential_sector_energy,0.0
2105,Y25,18,reg1,Residential_sector_energy,0.0
2106,Y25,19,reg1,Residential_sector_energy,0.0
2107,Y25,20,reg1,Residential_sector_energy,0.0
2108,Y25,21,reg1,Residential_sector_energy,0.0
2109,Y25,22,reg1,Residential_sector_energy,0.0
2110,Y25,23,reg1,Residential_sector_energy,0.0
2111,Y25,24,reg1,Residential_sector_energy,0.0
2112,Y26,1,reg1,Residential_sector_energy,0.0
2113,Y26,2,reg1,Residential_sector_energy,0.0
2114,Y26,3,reg1,Residential_sector_energy,0.0
2115,Y26,4,reg1,Residential_sector_energy,0.0
2116,Y26,5,reg1,Residential_sector_energy,0.0
2117,Y26,6,reg1,Residential_sector_energy,0.0
2118,Y26,7,reg1,Residential_sector_energy,0.0
2119,Y26,8,reg1,Residential_sector_energy,0.0
2120,Y26,9,reg1,Residential_sector_energy,0.0
2121,Y26,10,reg1,Residential_sector_energy,0.0
2122,Y26,11,reg1,Residential_sector_energy,0.0
2123,Y26,12,reg1,Residential_sector_energy,0.0
2124,Y26,13,reg1,Residential_sector_energy,0.0
2125,Y26,14,reg1,Residential_sector_energy,0.0
2126,Y26,15,reg1,Residential_sector_energy,0.0
2127,Y26,16,reg1,Residential_sector_energy,0.0
2128,Y26,17,reg1,Residential_sector_energy,0.0
2129,Y26,18,reg1,Residential_sector_energy,0.0
2130,Y26,19,reg1,Residential_sector_energy,0.0
2131,Y26,20,reg1,Residential_sector_energy,0.0
2132,Y26,21,reg1,Residential_sector_energy,0.0
2133,Y26,22,reg1,Residential_sector_energy,0.0
2134,Y26,23,reg1,Residential_sector_energy,0.0
2135,Y26,24,reg1,Residential_sector_energy,0.0
2136,Y27,1,reg1,Residential_sector_energy,0.0
2137,Y27,2,reg1,Residential_sector_energy,0.0
2138,Y27,3,reg1,Residential_sector_energy,0.0
2139,Y27,4,reg1,Residential_sector_energy,0.0
2140,Y27,5,reg1,Residential_sector_energy,0.0
2141,Y27,6,reg1,Residential_sector_energy,0.0
2142,Y27,7,reg1,Residential_sector_energy,0.0
2143,Y27,8,reg1,Residential_sector_energy,0.0
2144,Y27,9,reg1,Residential_sector_energy,0.0
2145,Y27,10,reg1,Residential_sector_energy,0.0
2146,Y27,11,reg1,Residential_sector_energy,0.0
2147,Y27,12,reg1,Residential_sector_energy,0.0
2148,Y27,13,reg1,Residential_sector_energy,0.0
2149,Y27,14,reg1,Residential_sector_energy,0.0
2150,Y27,15,reg1,Residential_sector_energy,0.0
2151,Y27,16,reg1,Residential_sector_energy,0.0
2152,Y27,17,reg1,Residential_sector_energy,0.0
2153,Y27,18,reg1,Residential_sector_energy,0.0
2154,Y27,19,reg1,Residential_sector_energy,0.0
2155,Y27,20,reg1,Residential_sector_energy,0.0
2156,Y27,21,reg1,Residential_sector_energy,0.0
2157,Y27,22,reg1,Residential_sector_energy,0.0
2158,Y27,23,reg1,Residential_sector_energy,0.0
2159,Y27,24,reg1,Residential_sector_energy,0.0
2160,Y28,1,reg1,Residential_sector_energy,0.0
2161,Y28,2,reg1,Residential_sector_energy,0.0
2162,Y28,3,reg1,Residential_sector_energy,0.0
2163,Y28,4,reg1,Residential_sector_energy,0.0
2164,Y28,5,reg1,Residential_sector_energy,0.0
2165,Y28,6,reg1,Residential_sector_energy,0.0
2166,Y28,7,reg1,Residential_sector_energy,0.0
2167,Y28,8,reg1,Residential_sector_energy,0.0
2168,Y28,9,reg1,Residential_sector_energy,0.0
2169,Y28,10,reg1,Residential_sector_energy,0.0
2170,Y28,11,reg1,Residential_sector_energy,0.0
2171,Y28,12,reg1,Residential_sector_energy,0.0
2172,Y28,13,reg1,Residential_sector_energy,0.0
2173,Y28,14,reg1,Residential_sector_energy,0.0
2174,Y28,15,reg1,Residential_sector_energy,0.0
2175,Y28,16,reg1,Residential_sector_energy,0.0
2176,Y28,17,reg1,Residential_sector_energy,0.0
2177,Y28,18,reg1,Residential_sector_energy,0.0
2178,Y28,19,reg1,Residential_sector_energy,0.0
2179,Y28,20,reg1,Residential_sector_energy,0.0
2180,Y28,21,reg1,Residential_sector_energy,0.0
2181,Y28,22,reg1,Residential_sector_energy,0.0
2182,Y28,23,reg1,Residential_sector_energy,0.0
2183,Y28,24,reg1,Residential_sector_energy,0.0
2184,Y29,1,reg1,Residential_sector_energy,0.0
2185,Y29,2,reg1,Residential_sector_energy,0.0
2186,Y29,3,reg1,Residential_sector_energy,0.0
2187,Y29,4,reg1,Residential_sector_energy,0.0
2188,Y29,5,reg1,Residential_sector_energy,0.0
2189,Y29,6,reg1,Residential_sector_energy,0.0
2190,Y29,7,reg1,Residential_sector_energy,0.0
2191,Y29,8,reg1,Residential_sector_energy,0.0
2192,Y29,9,reg1,Residential_sector_energy,0.0
2193,Y29,10,reg1,Residential_sector_energy,0.0
2194,Y29,11,reg1,Residential_sector_energy,0.0
2195,Y29,12,reg1,Residential_sector_energy,0.0
2196,Y29,13,reg1,Residential_sector_energy,0.0
2197,Y29,14,reg1,Residential_sector_energy,0.0
2198,Y29,15,reg1,Residential_sector_energy,0.0
2199,Y29,16,reg1,Residential_sector_energy,0.0
2200,Y29,17,reg1,Residential_sector_energy,0.0
2201,Y29,18,reg1,Residential_sector_energy,0.0
2202,Y29,19,reg1,Residential_sector_energy,0.0
2203,Y29,20,reg1,Residential_sector_energy,0.0
2204,Y29,21,reg1,Residential_sector_energy,0.0
2205,Y29,22,reg1,Residential_sector_energy,0.0
2206,Y29,23,reg1,Residential_sector_energy,0.0
2207,Y29,24,reg1,Residential_sector_energy,0.0
2208,Y30,1,reg1,Residential_sector_energy,0.0
2209,Y30,2,reg1,Residential_sector_energy,0.0
2210,Y30,3,reg1,Residential_sector_energy,0.0
2211,Y30,4,reg1,Residential_sector_energy,0.0
2212,Y30,5,reg1,Residential_sector_energy,0.0
2213,Y30,6,reg1,Residential_sector_energy,0.0
2214,Y30,7,reg1,Residential_sector_energy,0.0
2215,Y30,8,reg1,Residential_sector_energy,0.0
2216,Y30,9,reg1,Residential_sector_energy,0.0
2217,Y30,10,reg1,Residential_sector_energy,0.0
2218,Y30,11,reg1,Residential_sector_energy,0.0
2219,Y30,12,reg1,Residential_sector_energy,0.0
2220,Y30,13,reg1,Residential_sector_energy,0.0
2221,Y30,14,reg1,Residential_sector_energy,0.0
2222,Y30,15,reg1,Residential_sector_energy,0.0
2223,Y30,16,reg1,Residential_sector_energy,0.0
2224,Y30,17,reg1,Residential_sector_energy,0.0
2225,Y30,18,reg1,Residential_sector_energy,0.0
2226,Y30,19,reg1,Residential_sector_energy,0.0
2227,Y30,20,reg1,Residential_sector_energy,0.0
2228,Y30,21,reg1,Residential_sector_energy,0.0
2229,Y30,22,reg1,Residential_sector_energy,0.0
2230,Y30,23,reg1,Residential_sector_energy,0.0
2231,Y30,24,reg1,Residential_sector_energy,0.0
2232,Y0,1,reg1,Other_Industry_sector_energy,0.0
2233,Y0,2,reg1,Other_Industry_sector_energy,0.0
2234,Y0,3,reg1,Other_Industry_sector_energy,0.0
2235,Y0,4,reg1,Other_Industry_sector_energy,0.0
2236,Y0,5,reg1,Other_Industry_sector_energy,0.0
2237,Y0,6,reg1,Other_Industry_sector_energy,0.0
2238,Y0,7,reg1,Other_Industry_sector_energy,0.0
2239,Y0,8,reg1,Other_Industry_sector_energy,0.0
2240,Y0,9,reg1,Other_Industry_sector_energy,0.0
2241,Y0,10,reg1,Other_Industry_sector_energy,0.0
2242,Y0,11,reg1,Other_Industry_sector_energy,0.0
2243,Y0,12,reg1,Other_Industry_sector_energy,0.0
2244,Y0,13,reg1,Other_Industry_sector_energy,0.0
2245,Y0,14,reg1,Other_Industry_sector_energy,0.0
2246,Y0,15,reg1,Other_Industry_sector_energy,0.0
2247,Y0,16,reg1,Other_Industry_sector_energy,0.0
2248,Y0,17,reg1,Other_Industry_sector_energy,0.0
2249,Y0,18,reg1,Other_Industry_sector_energy,0.0
2250,Y0,19,reg1,Other_Industry_sector_energy,0.0
2251,Y0,20,reg1,Other_Industry_sector_energy,0.0
2252,Y0,21,reg1,Other_Industry_sector_energy,0.0
2253,Y0,22,reg1,Other_Industry_sector_energy,0.0
2254,Y0,23,reg1,Other_Industry_sector_energy,0.0
2255,Y0,24,reg1,Other_Industry_sector_energy,0.0
2256,Y1,1,reg1,Other_Industry_sector_energy,0.0
2257,Y1,2,reg1,Other_Industry_sector_energy,0.0
2258,Y1,3,reg1,Other_Industry_sector_energy,0.0
2259,Y1,4,reg1,Other_Industry_sector_energy,0.0
2260,Y1,5,reg1,Other_Industry_sector_energy,0.0
2261,Y1,6,reg1,Other_Industry_sector_energy,0.0
2262,Y1,7,reg1,Other_Industry_sector_energy,0.0
2263,Y1,8,reg1,Other_Industry_sector_energy,0.0
2264,Y1,9,reg1,Other_Industry_sector_energy,0.0
2265,Y1,10,reg1,Other_Industry_sector_energy,0.0
2266,Y1,11,reg1,Other_Industry_sector_energy,0.0
2267,Y1,12,reg1,Other_Industry_sector_energy,0.0
2268,Y1,13,reg1,Other_Industry_sector_energy,0.0
2269,Y1,14,reg1,Other_Industry_sector_energy,0.0
2270,Y1,15,reg1,Other_Industry_sector_energy,0.0
2271,Y1,16,reg1,Other_Industry_sector_energy,0.0
2272,Y1,17,reg1,Other_Industry_sector_energy,0.0
2273,Y1,18,reg1,Other_Industry_sector_energy,0.0
2274,Y1,19,reg1,Other_Industry_sector_energy,0.0
2275,Y1,20,reg1,Other_Industry_sector_energy,0.0
2276,Y1,21,reg1,Other_Industry_sector_energy,0.0
2277,Y1,22,reg1,Other_Industry_sector_energy,0.0
2278,Y1,23,reg1,Other_Industry_sector_energy,0.0
2279,Y1,24,reg1,Other_Industry_sector_energy,0.0
2280,Y2,1,reg1,Other_Industry_sector_energy,0.0
2281,Y2,2,reg1,Other_Industry_sector_energy,0.0
2282,Y2,3,reg1,Other_Industry_sector_energy,0.0
2283,Y2,4,reg1,Other_Industry_sector_energy,0.0
2284,Y2,5,reg1,Other_Industry_sector_energy,0.0
2285,Y2,6,reg1,Other_Industry_sector_energy,0.0
2286,Y2,7,reg1,Other_Industry_sector_energy,0.0
2287,Y2,8,reg1,Other_Industry_sector_energy,0.0
2288,Y2,9,reg1,Other_Industry_sector_energy,0.0
2289,Y2,10,reg1,Other_Industry_sector_energy,0.0
2290,Y2,11,reg1,Other_Industry_sector_energy,0.0
2291,Y2,12,reg1,Other_Industry_sector_energy,0.0
2292,Y2,13,reg1,Other_Industry_sector_energy,0.0
2293,Y2,14,reg1,Other_Industry_sector_energy,0.0
2294,Y2,15,reg1,Other_Industry_sector_energy,0.0
2295,Y2,16,reg1,Other_Industry_sector_energy,0.0
2296,Y2,17,reg1,Other_Industry_sector_energy,0.0
2297,Y2,18,reg1,Other_Industry_sector_energy,0.0
2298,Y2,19,reg1,Other_Industry_sector_energy,0.0
2299,Y2,20,reg1,Other_Industry_sector_energy,0.0
2300,Y2,21,reg1,Other_Industry_sector_energy,0.0
2301,Y2,22,reg1,Other_Industry_sector_energy,0.0
2302,Y2,23,reg1,Other_Industry_sector_energy,0.0
2303,Y2,24,reg1,Other_Industry_sector_energy,0.0
2304,Y3,1,reg1,Other_Industry_sector_energy,0.0
2305,Y3,2,reg1,Other_Industry_sector_energy,0.0
2306,Y3,3,reg1,Other_Industry_sector_energy,0.0
2307,Y3,4,reg1,Other_Industry_sector_energy,0.0
2308,Y3,5,reg1,Other_Industry_sector_energy,0.0
2309,Y3,6,reg1,Other_Industry_sector_energy,0.0
2310,Y3,7,reg1,Other_Industry_sector_energy,0.0
2311,Y3,8,reg1,Other_Industry_sector_energy,0.0
2312,Y3,9,reg1,Other_Industry_sector_energy,0.0
